c1,c2,c3,live
0.025962642,0.566910197,0.397474969,1
0.389123948,0.328048865,0.276085379,1
0.373607444,0.337131045,0.283446864,1
0.093293925,0.509685855,0.396528598,1
0.054365042,0.538455178,0.403762109,0
0.022464199,0.558719746,0.409707125,1
0.35844053,0.34607799,0.290527208,1
0.201763138,0.437476077,0.362094065,0
0.1112011,0.496204182,0.393066993,0
0.108479712,0.501724052,0.389496903,0
0.102298878,0.506365952,0.39071719,1
0.389123948,0.328048865,0.276085379,0
0.254555983,0.406719029,0.338591579,1
0.56432272,0.229824387,0.186084477,1
0.533660125,0.244596826,0.204653367,1
0.385889829,0.325419819,0.282697409,1
0.37973063,0.331258196,0.283118457,1
0.28517621,0.385040098,0.329038244,1
0.28517621,0.385040098,0.329038244,1
0.191329179,0.444296175,0.365767121,1
0.128011989,0.480645221,0.393093673,1
0.064037653,0.529827503,0.403887028,1
0.030161039,0.551990538,0.411665963,1
0.571571337,0.224309268,0.183810535,1
0.496867905,0.264817508,0.224196542,0
0.290455639,0.379171928,0.32981365,0
0.279931276,0.390942562,0.328172184,1
0.583791191,0.219782908,0.174978016,1
0.385889829,0.325419819,0.282697409,1
0.272181003,0.392996999,0.334562428,0
0.199758517,0.432621186,0.37002737,0
0.385889829,0.325419819,0.282697409,0
0.098022366,0.498930974,0.404150122,1
0.493033331,0.263147695,0.230320128,0
0.317754991,0.362845199,0.317585059,1
0.282512694,0.381281643,0.336384759,1
0.05238351,0.529090365,0.416866079,1
0.043670818,0.533760985,0.420204816,0
0.034021566,0.547706989,0.413160149,1
0.511142815,0.253240639,0.220645946,1
0.264555708,0.394926851,0.34095247,1
0.055238652,0.526468812,0.417020612,1
0.055238652,0.526468812,0.417020612,1
0.021967462,0.54704802,0.424117936,1
0.503990461,0.259012906,0.222463324,0
0.295769506,0.373338363,0.330498082,0
0.100446322,0.493553446,0.4078931,1
0.274693557,0.383267959,0.342955459,1
0.033849562,0.540485762,0.421893086,1
0.309375457,0.365253544,0.324338008,1
0.242438324,0.399968391,0.360112744,0
0.112861538,0.48448771,0.405129326,0
0.404584996,0.308108584,0.280879819,1
0.282512694,0.381281643,0.336384759,1
0.314854219,0.359463254,0.324748327,0
0.454233599,0.280547462,0.255139859,1
0.358148368,0.334404746,0.304066263,1
0.279814584,0.377489037,0.343821719,1
0.247194649,0.394211085,0.361429721,1
0.212679468,0.415300374,0.375804461,1
0.212679468,0.415300374,0.375804461,0
0.585642671,0.20808531,0.185072062,1
0.580074552,0.212868878,0.186298703,1
0.569490502,0.216597273,0.194201726,1
0.247194649,0.394211085,0.361429721,1
0.206159689,0.416292379,0.381985361,0
0.03231155,0.534843786,0.430058336,1
0.427212958,0.293366602,0.271610762,1
0.385386474,0.314375125,0.295686997,0
0.195637839,0.42283597,0.386137997,1
0.101866694,0.481816004,0.420258074,0
0.098435853,0.480734818,0.425256811,0
0.385386474,0.314375125,0.295686997,0
0.420772623,0.299064523,0.2725867,0
0.027355232,0.536960716,0.432102206,0
0.022456755,0.532700081,0.441221857,0
0.590153047,0.20359674,0.184695934,1
0.057322374,0.509655336,0.434736334,0
0.024073615,0.536412705,0.435526386,1
0.02172251,0.527600332,0.447937012,0
0.02172251,0.527600332,0.447937012,0
0.369994902,0.322985301,0.303505446,1
0.282175514,0.36797895,0.352125331,1
0.100784927,0.475451507,0.42897496,1
0.35172365,0.328474646,0.318116285,1
0.256814115,0.382792252,0.363797085,1
0.244670546,0.389977883,0.369218987,1
0.221477435,0.403889644,0.379235982,1
0.02460447,0.52926575,0.443700972,1
0.024020221,0.5297053,0.443652087,1
0.022630375,0.529771319,0.44464921,1
0.492188745,0.254084642,0.241119408,0
0.450513039,0.278521312,0.261593171,0
0.282175514,0.36797895,0.352125331,1
0.1591688,0.436210045,0.411199265,1
0.119879135,0.462077975,0.424012987,1
0.582480723,0.205974847,0.19078014,1
0.407373257,0.299982423,0.28680025,1
0.256814115,0.382792252,0.363797085,1
0.145528469,0.44162503,0.419961743,0
0.094074684,0.473104173,0.439015126,1
0.091909019,0.478305627,0.435183843,1
0.081930895,0.485792499,0.437018547,1
0.274313643,0.369802145,0.358967031,1
0.030238357,0.526289123,0.442196892,0
0.027245372,0.529931904,0.440605291,1
0.287304587,0.362329291,0.352810609,1
0.122677464,0.456692805,0.427329333,1
0.419966986,0.288795329,0.284949819,1
0.300647466,0.354715008,0.346377541,1
0.565489515,0.215155649,0.200189377,1
0.157334165,0.430756016,0.419699479,1
0.118510284,0.456016398,0.432703578,0
0.090885692,0.471802051,0.443995104,1
0.040383162,0.507176486,0.454976655,0
0.031224179,0.517743307,0.451440778,0
0.030725651,0.522030449,0.446810194,1
0.121245023,0.450681938,0.436033939,0
0.081045863,0.479131295,0.445854251,1
0.419966986,0.288795329,0.284949819,1
0.284412918,0.358591049,0.360430225,1
0.181421066,0.419033416,0.406589131,1
0.148799576,0.436162204,0.422800898,1
0.072368155,0.485874978,0.447089684,0
0.046706068,0.500725676,0.456221149,1
0.568864454,0.208057277,0.203862535,1
0.212405777,0.400290066,0.393713747,1
0.125514684,0.451317191,0.430587694,0
0.071576742,0.479083221,0.455968397,0
0.062662945,0.490083219,0.452320994,0
0.246774874,0.380110811,0.37832977,1
0.605604257,0.185217325,0.186380758,0
0.477344477,0.256172462,0.255684368,1
0.416289567,0.286461082,0.291755428,1
0.294653783,0.347516162,0.36152795,1
0.04234299,0.50511577,0.455447274,0
0.032255193,0.509088955,0.460747805,1
0.605604257,0.185217325,0.186380758,1
0.502028731,0.241314858,0.243841712,1
0.284412918,0.358591049,0.360430225,1
0.276480187,0.360346656,0.36745392,1
0.041967503,0.497988522,0.464269479,0
0.041167335,0.502589321,0.459624694,1
0.031024032,0.510654563,0.460077189,1
0.260986419,0.363494114,0.381491681,1
0.126828917,0.44004321,0.442522009,0
0.126828917,0.44004321,0.442522009,0
0.032787761,0.504724473,0.465421245,1
0.484145946,0.25065736,0.253985385,0
0.248752258,0.37036524,0.387446561,1
0.19940739,0.401868306,0.406556154,0
0.025761703,0.514170404,0.460835691,1
0.406386557,0.289549108,0.299618714,0
0.037235369,0.499401979,0.46734428,0
0.584271466,0.196177614,0.198981699,1
0.572765263,0.200819997,0.207085277,1
0.286527113,0.349324767,0.368736741,1
0.2814858,0.354818827,0.368141009,0
0.100781884,0.457520874,0.450247212,0
0.088737594,0.458787413,0.461739447,0
0.086767467,0.463870602,0.4578234,1
0.083811395,0.462368503,0.462769252,0
0.069213332,0.477243648,0.460640967,0
0.055081692,0.481621283,0.470223503,0
0.029696616,0.505103181,0.467978183,0
0.021815909,0.513965927,0.464494612,0
0.418801486,0.278671955,0.297594121,1
0.278523093,0.351012629,0.37594311,1
0.068410451,0.470426355,0.469560074,1
0.48684365,0.243476027,0.258766288,1
0.201091726,0.39156446,0.416787949,1
0.605136497,0.183664525,0.188527485,1
0.076505718,0.464132273,0.468460621,1
0.068410451,0.470426355,0.469560074,0
0.037235369,0.499401979,0.46734428,0
0.425062232,0.273282419,0.296446487,1
0.299827375,0.342030181,0.361939201,1
0.278523093,0.351012629,0.37594311,1
0.083811395,0.462368503,0.462769252,0
0.076505718,0.464132273,0.468460621,0
0.04236762,0.486271545,0.477748447,0
0.041575828,0.490874094,0.473095788,0
0.032023039,0.502003788,0.469408734,1
0.025941499,0.503471841,0.473518303,1
0.616979032,0.175364428,0.18382102,1
0.602822505,0.182583473,0.19227309,1
0.592982552,0.189641668,0.195999085,1
0.062625121,0.471385819,0.474492214,1
0.061303879,0.476242999,0.470121635,0
0.03059184,0.496558834,0.477299329,0
0.668858569,0.147306873,0.154471638,1
0.580873643,0.194807186,0.204256178,1
0.553461943,0.21099236,0.21813588,1
0.549195171,0.209721688,0.224323581,1
0.29671652,0.338439536,0.369652491,1
0.085698418,0.457320355,0.466738046,1
0.022339369,0.508537995,0.470671171,1
0.021899639,0.505891753,0.474273293,1
0.614003094,0.175115953,0.187450223,1
0.42118704,0.271006258,0.303436379,1
0.288518629,0.340179541,0.377044954,1
0.067581777,0.463611215,0.478504409,0
0.066148683,0.468502686,0.474215655,0
0.630570492,0.166890945,0.177313685,1
0.283502966,0.345578965,0.376540062,0
0.146456399,0.414030498,0.451667803,1
0.060588902,0.469329498,0.479052529,1
0.03177989,0.494942823,0.478056468,0
0.025240052,0.504581968,0.472841936,1
0.48266172,0.241757145,0.265422239,1
0.358732636,0.303151879,0.338903988,0
0.038233681,0.483254789,0.485504622,0
0.029923435,0.493841676,0.481196894,0
0.589610511,0.188509106,0.200999529,1
0.320874598,0.320433956,0.36266288,1
0.130833561,0.42363274,0.457599967,0
0.084598545,0.450766774,0.475690381,1
0.065337927,0.461661886,0.483168734,0
0.063176831,0.459660466,0.487801667,0
0.038233681,0.483254789,0.485504622,0
0.025118574,0.497943478,0.480945356,1
0.448089388,0.2593634,0.285558919,1
0.364438507,0.297833041,0.338395145,1
0.315559912,0.325780632,0.362620377,1
0.231502583,0.368345489,0.409494327,1
0.146456399,0.414030498,0.451667803,0
0.056740599,0.465079713,0.488086672,1
0.046206149,0.474808937,0.487418759,1
0.0336033,0.488849557,0.483500726,1
0.024989997,0.491364736,0.488990293,1
0.024741433,0.495237811,0.484564956,1
0.401224778,0.276794495,0.319881547,1
0.395222657,0.282064346,0.320845473,0
0.379655511,0.290020197,0.329757005,0
0.312266838,0.322371293,0.370334748,1
0.272489647,0.343298835,0.391822019,1
0.027209604,0.487258929,0.491740344,1
0.564422007,0.198505056,0.218984864,1
0.437689946,0.262600055,0.293882378,1
0.43135826,0.267925383,0.29520912,1
0.228756982,0.363927111,0.417816103,0
0.051113802,0.470118146,0.487937183,1
0.038914329,0.478717138,0.490201307,0
0.029285461,0.491132852,0.485058537,0
0.507423107,0.227339444,0.252882552,1
0.46760191,0.243476634,0.280771769,1
0.427419409,0.265711403,0.302200944,1
0.14960244,0.408764024,0.454414975,1
0.023102992,0.492196397,0.489818498,1
0.49620496,0.231104605,0.26159639,1
0.312266838,0.322371293,0.370334748,1
0.25232894,0.351235027,0.40569968,1
0.034152033,0.484423029,0.488217052,1
0.444056949,0.257306572,0.29246654,0
0.43368675,0.260448932,0.300876271,0
0.391431901,0.279501955,0.328101533,1
0.317520932,0.317085104,0.370377376,1
0.247743165,0.356561983,0.404726257,0
0.233103066,0.358623323,0.419072449,1
0.070520842,0.453825438,0.487007235,0
0.050507425,0.463108667,0.496861834,1
0.401224778,0.276794495,0.319881547,1
0.144494001,0.408435315,0.460505228,1
0.046553187,0.463102676,0.500929968,1
0.742784568,0.113164293,0.106591286,1
0.594549908,0.181494406,0.202791209,1
0.056036501,0.458133601,0.497042213,1
0.031263025,0.480892846,0.495310385,1
0.503040932,0.225814264,0.259548793,1
0.069580115,0.44706675,0.496009785,0
0.52138802,0.216679691,0.248498447,0
0.32281019,0.311834099,0.370327516,0
0.174064388,0.387950235,0.451647646,0
0.087119855,0.434271001,0.492578541,1
0.022025389,0.489405188,0.494262979,0
0.784622319,0.095001993,0.078660891,1
0.387606777,0.276905357,0.335447895,1
0.32281019,0.311834099,0.370327516,0
0.050507425,0.463108667,0.496861834,1
0.547578737,0.201895476,0.234531015,1
0.071040349,0.442202784,0.500240012,0
0.033514827,0.470325453,0.50562578,0
0.625352044,0.162712784,0.187625249,1
0.045989474,0.456068939,0.509840511,0
0.028838449,0.477284799,0.502049195,0
0.028838449,0.477284799,0.502049195,0
0.022025389,0.489405188,0.494262979,1
0.103419524,0.423358683,0.4879803,0
0.085855547,0.427780459,0.501642186,1
0.029221134,0.473002661,0.506779197,0
0.498612353,0.224267196,0.266306652,0
0.487448261,0.227850033,0.275191211,0
0.216172786,0.355651273,0.441950862,0
0.045989474,0.456068939,0.509840511,1
0.028242614,0.474670387,0.505776717,0
0.712508369,0.125449256,0.12802804,1
0.505420955,0.219068485,0.264173663,1
0.061525845,0.445936418,0.5057844,1
0.045989474,0.456068939,0.509840511,0
0.021968797,0.484193362,0.500675599,0
0.483010484,0.22618304,0.282121421,1
0.140454364,0.397194007,0.478384681,0
0.092806092,0.419412516,0.504142182,0
0.074030034,0.432481459,0.508619958,0
0.071467271,0.430637066,0.513510231,0
0.562601501,0.19112177,0.22891754,1
0.223150189,0.354999309,0.434729207,1
0.125416243,0.406094375,0.484457153,0
0.111874671,0.414396873,0.489439029,1
0.033181097,0.463303838,0.514318595,1
0.570279626,0.185763799,0.225870162,1
0.51227345,0.213893831,0.261949789,1
0.431749041,0.250946874,0.313720014,0
0.258528884,0.336645102,0.415630387,1
0.110190862,0.408309243,0.498529286,1
0.087667307,0.422856328,0.505557824,0
0.324625111,0.303355309,0.377991489,1
0.324625111,0.303355309,0.377991489,1
0.616869786,0.164114707,0.195772801,1
0.550118057,0.195519372,0.238465055,1
0.454804454,0.237789155,0.301785459,0
0.315876842,0.305151494,0.386033243,1
0.507643885,0.212467683,0.268816181,1
0.399395471,0.266648609,0.333431668,1
0.255407545,0.332578213,0.423982083,0
0.071467271,0.430637066,0.513510231,0
0.427578312,0.248762201,0.320980554,1
0.405340479,0.261571664,0.332288882,1
0.344315965,0.291183797,0.369204466,1
0.329924042,0.29823559,0.377756343,0
0.044037056,0.4466385,0.523016087,0
0.500872713,0.217568385,0.271029604,1
0.405340479,0.261571664,0.332288882,1
0.312357546,0.301757014,0.394024867,1
0.275816956,0.325094722,0.409184456,1
0.198738903,0.361749308,0.454674982,0
0.176187148,0.367351311,0.473700877,1
0.051114857,0.439750269,0.523903137,1
0.022966278,0.470828847,0.515874346,1
0.664880893,0.14350214,0.163011765,1
0.578037257,0.18046242,0.22266022,1
0.489629474,0.221098136,0.280091234,1
0.108474558,0.402208465,0.50767205,0
0.041453484,0.441773869,0.531430115,0
0.058649056,0.436960805,0.519413335,1
0.027223536,0.458544525,0.526128663,1
0.321080787,0.30005673,0.385890199,0
0.056705756,0.434804801,0.52398404,1
0.032486138,0.449313324,0.531680047,0
0.040760129,0.446351717,0.526712221,0
0.533097745,0.198519555,0.254723716,0
0.028107609,0.456738972,0.527363226,0
0.467585867,0.227740261,0.298176156,0
0.282083397,0.311137374,0.418197022,1
0.141907004,0.375879218,0.502182334,1
0.055875562,0.427904316,0.533020701,1
0.024619783,0.461577316,0.525259469,0
0.023556641,0.465217811,0.522025053,0
0.579642175,0.17496654,0.226655971,1
0.407209562,0.254149189,0.33849303,1
0.113020565,0.392327524,0.514495832,1
0.331593277,0.289974348,0.385325824,1
0.024619783,0.461577316,0.525259469,0
0.446101213,0.233842454,0.316229384,0
0.028790129,0.448066656,0.537011756,1
0.322680559,0.291723801,0.393644967,0
0.244636084,0.329373427,0.440159082,1
0.088420764,0.400243707,0.531657884,0
0.035788361,0.440928891,0.538246542,1
0.031337175,0.439837467,0.544153992,0
0.207539394,0.341776272,0.468240777,1
0.091741891,0.401783307,0.526269756,0
0.064555818,0.413246967,0.541383982,1
0.56112923,0.178590748,0.243969959,1
0.474026935,0.222762379,0.296242285,1
0.469485066,0.221006068,0.303431065,0
0.28342184,0.302424323,0.426793425,1
0.273934431,0.312337606,0.426233367,0
0.265905092,0.313420871,0.434266038,0
0.03534559,0.43391716,0.547031259,1
0.305213097,0.294860814,0.410287409,1
0.090194127,0.395419861,0.535508628,0
0.088420764,0.400243707,0.531657884,0
0.070652885,0.412443338,0.535961884,0
0.062323253,0.411189333,0.54614927,0
0.032572691,0.43788653,0.545187999,0
0.029813431,0.446174907,0.538194915,0
0.516455052,0.201050313,0.27111073,1
0.371968679,0.266171616,0.365734506,1
0.218472493,0.336363574,0.462075095,1
0.207539394,0.341776272,0.468240777,1
0.022100232,0.463673735,0.525544233,1
0.090194127,0.395419861,0.535508628,0
0.057996327,0.418492512,0.541979769,1
0.022192716,0.459966545,0.529949389,0
0.523234698,0.196118468,0.268659102,0
0.060177639,0.409087179,0.550870673,0
0.051455181,0.416516354,0.551080194,1
0.511584087,0.199717033,0.278176952,1
0.500103778,0.203165617,0.287667048,1
0.267094661,0.304567943,0.443240897,1
0.523234698,0.196118468,0.268659102,1
0.447873524,0.226978759,0.321825367,1
0.215426303,0.33181939,0.47095204,0
0.208438683,0.332153644,0.478600856,1
0.051455181,0.416516354,0.551080194,1
0.04977432,0.414226592,0.555524773,1
0.320392856,0.280226146,0.409572844,0
0.032621233,0.426448371,0.558742532,1
0.555704329,0.177748488,0.251093682,1
0.24253799,0.31597813,0.458325592,1
0.061290806,0.404389393,0.555288366,0
0.034894357,0.426916594,0.555813857,0
0.518274696,0.19486159,0.275742131,1
0.536828063,0.186375193,0.263543013,1
0.443375996,0.224989522,0.329262952,0
0.267094661,0.304567943,0.443240897,1
0.129703968,0.368789341,0.524248572,1
0.109406206,0.369414421,0.545823526,0
0.079224656,0.383941563,0.56083605,0
0.04233741,0.413993489,0.563452894,0
0.032621233,0.426448371,0.558742532,1
0.388959272,0.251592004,0.362565052,0
0.153650671,0.356108216,0.512614359,1
0.080687451,0.390453781,0.55153636,0
0.045844763,0.414178321,0.559625074,0
0.043682614,0.416399048,0.559217636,1
0.042973829,0.42099353,0.554501796,1
0.029528951,0.428008927,0.560161302,1
0.581010552,0.164621494,0.236004688,0
0.426797616,0.23241793,0.340208536,0
0.426797616,0.23241793,0.340208536,1
0.41645448,0.234940331,0.349400351,0
0.334572671,0.273816661,0.400457228,0
0.495266533,0.201690171,0.294879609,1
0.281025822,0.290100681,0.443946094,1
0.251242045,0.306249616,0.459670636,0
0.243494114,0.30691975,0.467874843,0
0.168858682,0.34187637,0.512377419,1
0.067103635,0.392357415,0.563528971,1
0.569070074,0.168372019,0.245726706,0
0.41645448,0.234940331,0.349400351,1
0.251242045,0.306249616,0.459670636,1
0.132525517,0.353431122,0.539508484,0
0.111555897,0.364647555,0.54918575,0
0.044401344,0.411801324,0.563926426,1
0.490405845,0.200180296,0.302170454,1
0.175451217,0.33222908,0.516371809,1
0.125155203,0.357309302,0.543036393,1
0.600912912,0.153539716,0.224821651,1
0.526557493,0.184116057,0.277839892,1
0.289417716,0.289019355,0.435435271,1
0.111555897,0.364647555,0.54918575,0
0.083813924,0.380976835,0.559517133,0
0.080720135,0.3792284,0.564873298,0
0.508310135,0.192234735,0.290125343,1
0.46187087,0.210868775,0.323494976,1
0.25565334,0.301436789,0.460198103,0
0.127606655,0.352534552,0.546048156,1
0.026222006,0.420844384,0.572373052,0
0.023240133,0.43309007,0.56124061,0
0.581743074,0.159311553,0.240734183,1
0.38618032,0.241729146,0.376996103,1
0.285743707,0.285349679,0.44399004,1
0.166044615,0.33671255,0.521751041,1
0.120482641,0.356288416,0.549416531,1
0.341115397,0.261226513,0.407312141,1
0.118167514,0.361047459,0.546257979,0
0.496843492,0.195505869,0.299836888,1
0.3763355,0.243735214,0.386205325,1
0.29049782,0.280635344,0.443938274,1
0.067073082,0.380980315,0.577080365,0
0.479178655,0.203274833,0.311791451,1
0.46187087,0.210868775,0.323494976,1
0.570218725,0.162931032,0.25016632,1
0.490405845,0.200180296,0.302170454,1
0.485521052,0.198635968,0.309540108,1
0.151350851,0.340511379,0.533876962,0
0.558376269,0.166608335,0.259911162,1
0.341115397,0.261226513,0.407312141,1
0.551744229,0.171208846,0.262649018,1
0.474339738,0.201626168,0.31923752,0
0.468091945,0.206230219,0.321406957,1
0.351677453,0.251949674,0.405625655,1
0.157261026,0.331011818,0.538566011,0
0.045827891,0.391043522,0.587052794,0
0.039204924,0.402149927,0.580724125,0
0.463296101,0.204477856,0.328931903,1
0.457142784,0.209047956,0.331019056,1
0.269119611,0.287208169,0.461200422,1
0.101284472,0.355911962,0.570798598,0
0.034900913,0.403897836,0.58313568,1
0.023517581,0.424376736,0.571397624,0
0.397483844,0.232515513,0.374250717,1
0.076242395,0.37087788,0.579534295,1
0.033937218,0.401446605,0.587059585,0
0.463296101,0.204477856,0.328931903,1
0.413424808,0.225743122,0.363290696,0
0.413424808,0.225743122,0.363290696,0
0.372064746,0.241043275,0.394263496,1
0.179135277,0.317731011,0.529462368,1
0.101284472,0.355911962,0.570798598,1
0.097416685,0.354424082,0.576743405,1
0.027840568,0.405187165,0.589228433,1
0.541173643,0.169228374,0.277007625,1
0.387455747,0.234576845,0.383629305,1
0.322811649,0.264212509,0.425250529,0
0.023517581,0.424376736,0.571397624,1
0.403181144,0.227963141,0.372746683,1
0.122782962,0.341087501,0.565131975,0
0.372064746,0.241043275,0.394263496,1
0.027840568,0.405187165,0.589228433,0
0.099228317,0.349774511,0.580370202,0
0.631881016,0.126114081,0.217307169,1
0.547790397,0.164723133,0.274182157,1
0.323845701,0.256387376,0.433080966,1
0.265450524,0.283314776,0.470041497,1
0.559750786,0.161132527,0.264165235,1
0.352792338,0.244474383,0.412892202,0
0.031297729,0.394177967,0.598510839,0
0.723130863,0.093354946,0.144754951,1
0.148629465,0.325022633,0.555543702,0
0.027229207,0.402930992,0.592615716,0
0.619771794,0.132633497,0.224584745,1
0.420448172,0.214523756,0.367718576,0
0.192689037,0.308562843,0.524789607,1
0.022699062,0.415596694,0.58309044,0
0.199885475,0.299287914,0.527512355,1
0.022025337,0.422599498,0.575590127,0
0.363429391,0.23554828,0.410648175,1
0.305871544,0.258736647,0.451419833,1
0.266194028,0.274827379,0.47912107,1
0.189410648,0.303757892,0.534307354,0
0.073193752,0.357752508,0.598362876,1
0.022699062,0.415596694,0.58309044,0
0.784907826,0.074212697,0.093170282,1
0.225992863,0.28551663,0.513501481,0
0.225992863,0.28551663,0.513501481,0
0.140174465,0.318760024,0.572630431,1
0.784907826,0.074212697,0.093170282,0
0.637295362,0.121509801,0.21585193,0
0.494433931,0.182155355,0.317300535,1
0.11320788,0.328346066,0.590981924,1
0.100697058,0.334453021,0.597187541,1
0.374190092,0.226773326,0.408044214,0
0.055690751,0.358871539,0.615075143,0
0.024446136,0.397288423,0.602728312,1
0.65889078,0.114039221,0.198473643,1
0.389641203,0.220659299,0.396871139,1
0.189533596,0.294364942,0.545379162,1
0.032803146,0.375986246,0.618472176,0
0.026551177,0.389471738,0.609457271,1
0.41577782,0.212323448,0.375662155,1
0.301837962,0.255285651,0.460158857,1
0.619395675,0.127780387,0.230144885,1
0.306653969,0.250877902,0.459623504,1
0.054533808,0.35202097,0.624388223,0
0.023131223,0.397075907,0.604768576,1
0.45473402,0.194679743,0.34982163,1
0.443855643,0.197114106,0.359840451,0
0.379615593,0.222442915,0.406608499,0
0.660848008,0.111329808,0.199103131,1
0.489275494,0.180715427,0.324905978,1
0.369708471,0.224096718,0.4163591,0
0.311504294,0.246509571,0.458991512,1
0.575061306,0.14673338,0.261739336,1
0.094524856,0.32667133,0.613154792,1
0.057451886,0.349764175,0.624088262,1
0.02887575,0.375702777,0.623138623,0
0.022128965,0.398594701,0.604465152,1
0.501756576,0.172176048,0.319708054,1
0.038866239,0.367503102,0.622120908,0
0.639135549,0.118087264,0.217351465,1
0.550264013,0.154093775,0.282743702,1
0.460738894,0.190386773,0.347570993,1
0.375074808,0.219830835,0.414916984,0
0.345085186,0.231274197,0.437087249,1
0.330574684,0.236791952,0.447803529,0
0.02887575,0.375702777,0.623138623,1
0.021770697,0.407513368,0.594269325,0
0.021604582,0.402310125,0.60084577,1
0.354670528,0.229901165,0.427392924,0
0.096146408,0.322139803,0.61688188,0
0.660848008,0.111329808,0.199103131,1
0.477954794,0.183492899,0.335072557,0
0.359918725,0.225622263,0.426122709,1
0.230334559,0.27225229,0.524128321,0
0.027259619,0.375703008,0.625007496,0
0.416767389,0.205812316,0.381835978,1
0.380470148,0.215603078,0.413387155,0
0.350245024,0.22701971,0.435900959,1
0.307322836,0.243138225,0.467819549,1
0.116944923,0.309209092,0.610016512,0
0.056204551,0.342944711,0.63346057,0
0.026866935,0.368877228,0.63358832,0
0.02289773,0.391002462,0.612399624,1
0.461674204,0.184441672,0.353082369,1
0.438932562,0.195182562,0.36776952,1
0.077816402,0.32857092,0.628421791,0
0.027503491,0.371118177,0.630169692,0
0.39606461,0.209678749,0.401779031,1
0.27179311,0.253854202,0.497130113,1
0.200124867,0.280865649,0.549185731,0
0.147711317,0.295308849,0.592393622,1
0.331240353,0.229435123,0.455503096,1
0.192979049,0.280591299,0.557832511,1
0.621095398,0.123770247,0.232426645,1
0.433985382,0.193213955,0.375778525,1
0.428220888,0.197376064,0.377879271,1
0.326257086,0.233643742,0.456518137,0
0.097791549,0.317656348,0.620528081,0
0.620575157,0.120504772,0.236530552,1
0.31215077,0.238869937,0.467085827,1
0.591016329,0.133066961,0.257707119,1
0.444784524,0.190989807,0.365592606,1
0.068989633,0.322111758,0.64524689,0
0.027751424,0.366544856,0.635310541,1
0.502647176,0.166698916,0.324674428,0
0.022345818,0.383931801,0.621742282,1
0.331240353,0.229435123,0.455503096,0
0.150484886,0.290987527,0.594443528,1
0.605435155,0.124865114,0.249605458,0
0.545552589,0.14824678,0.294564941,1
0.046263095,0.336119657,0.651670037,0
0.037904896,0.348986682,0.645036802,0
0.021689564,0.392499912,0.612557191,1
0.649277427,0.110136251,0.213997432,1
0.169265024,0.283825609,0.581461269,0
0.066338409,0.320029211,0.650445463,0
0.058788228,0.329608368,0.646691143,0
0.479695863,0.172103042,0.345621827,0
0.042562538,0.335696277,0.655946486,0
0.040117563,0.342133965,0.650843609,0
0.031503111,0.350412846,0.650178407,1
0.633115011,0.113949411,0.228855777,1
0.451420928,0.180952565,0.368997984,1
0.251027643,0.250672756,0.525304853,1
0.098572495,0.302736393,0.637712674,0
0.05443317,0.324738254,0.656885577,0
0.025154383,0.362711294,0.643048481,1
0.203649702,0.267457815,0.561057145,1
0.147081873,0.285655919,0.604783444,0
0.10297612,0.304750306,0.630557346,1
0.552083558,0.144168256,0.291332751,1
0.078434455,0.31353527,0.645817685,0
0.021264858,0.392042054,0.613879122,1
0.539785268,0.147420178,0.302214378,1
0.533384042,0.151452195,0.305333005,1
0.485744886,0.168065365,0.34298248,1
0.434739846,0.187151181,0.381682083,1
0.276646656,0.241592782,0.505765846,0
0.120441182,0.290025371,0.629504,1
0.521399051,0.154490576,0.316064972,1
0.457277729,0.176940925,0.366581214,0
0.268049825,0.2419905,0.515441804,0
0.255279228,0.246459362,0.525254602,1
0.207324335,0.263183187,0.561848538,0
0.041626268,0.32865801,0.665233073,0
0.024800514,0.356081364,0.651391146,0
0.618355318,0.117675821,0.242167104,1
0.59809319,0.125028638,0.258036413,1
0.474384272,0.170586731,0.353533072,0
0.474384272,0.170586731,0.353533072,0
0.351486047,0.213003266,0.450508637,1
0.294573108,0.232779381,0.494890843,0
0.182007888,0.266135522,0.587914471,1
0.152786549,0.277422747,0.608187647,1
0.13744921,0.278705233,0.62421731,1
0.030935296,0.343375179,0.659131117,1
0.02511099,0.346314135,0.662564571,0
0.022313908,0.362636676,0.647249854,1
0.604460562,0.121367643,0.254500594,0
0.407861728,0.195039392,0.404447307,1
0.327300718,0.219098798,0.47207229,1
0.255279228,0.246459362,0.525254602,0
0.15929072,0.278276921,0.599658588,0
0.030095742,0.34110311,0.662756476,1
0.491813648,0.164065819,0.340268003,0
0.486367826,0.162691679,0.348177158,0
0.474384272,0.170586731,0.353533072,0
0.322396546,0.223141589,0.473200493,1
0.037229918,0.325690873,0.673283049,1
0.446261719,0.179151436,0.377071724,1
0.299234653,0.228690649,0.494139477,1
0.19243662,0.262308759,0.580322946,1
0.185251589,0.261764945,0.589371736,1
0.13744921,0.278705233,0.62421731,0
0.08688526,0.297056336,0.656955762,1
0.07768774,0.303205756,0.659007608,1
0.07768774,0.303205756,0.659007608,0
0.023259346,0.355641768,0.654090666,1
0.559039565,0.135617771,0.29242695,0
0.238799596,0.246716876,0.54437747,1
0.15886065,0.269206763,0.611095894,0
0.591100066,0.124979782,0.266289565,1
0.402938245,0.192784519,0.412794328,0
0.33223617,0.215097154,0.470849538,1
0.021393252,0.366250521,0.644659554,1
0.446811679,0.1734382,0.382796109,1
